Year,Country,GDP_per_capita,Education_Attainment,Life_Expectancy,Unemployment_Rate,Happiness Score
2021,Mauritania,1947.78918383313,4.71308898925781,64.364,11.144,4.153
2020,Mauritania,1795.76459566714,4.71308898925781,64.532,11.054,4.227
2019,Mauritania,1767.072710621,2.92197418212891,65.687,10.416,4.37459993362427
2018,Mauritania,1722.93528854073,4.71308898925781,65.31,10.407,4.49
2017,Mauritania,1615.00401327323,4.71308898925781,65.083,10.336,4.356
2016,Mauritania,1565.76575722696,4.71308898925781,64.768,10.283,4.292
2015,Mauritania,1554.94897871782,5.16966009140015,64.485,10.108,4.201
2023,Mauritius,11613.0441587588,8.40093040466309,72.58098800992877,5.571,5.816
2022,Mauritius,10239.7970461095,8.40093040466309,73.5146341463415,6.322,5.902
2021,Mauritius,9068.97300226707,0.0,73.680243902439,7.719,6.071
2020,Mauritius,9011.04288445023,11.9311513900757,74.1770731707317,8.626,6.049
2019,Mauritius,11403.2527870674,9.4877872467041,74.2358536585366,6.331,6.10129976272583
2018,Mauritius,11643.4605962124,9.33039283752441,74.4163414634146,6.426,5.888
2017,Mauritius,10841.6847754844,8.26654052734375,74.5146341463415,6.752,5.891
2016,Mauritius,9965.72531085228,7.71900320053101,74.3948780487805,6.814,5.629
2015,Mauritius,9507.87133656424,8.40093040466309,74.3531707317073,7.41,5.648
2023,Mexico,13790.0243428344,15.3699998855591,75.3,2.765,6.678
2022,Mexico,11385.4070757929,15.3699998855591,74.832,3.256,6.33
2021,Mexico,10314.0506741437,15.3699998855591,70.213,4.019,6.128
2020,Mexico,8841.27075003163,17.1299991607666,70.133,4.44,6.317
2019,Mexico,10369.5553568761,15.3699998855591,74.202,3.477,6.46500015258789
2018,Mexico,10084.7937562021,16.0200004577637,74.015,3.275,6.595
2017,Mexico,9649.27816772402,15.3699998855591,74.138,3.419,6.488
2016,Mexico,9097.92397674769,14.710000038147,74.412,3.853,6.578
2015,Mexico,10021.2386118827,14.7799997329712,74.682,4.311,6.778
2023,Mongolia,5838.63108083902,31.7103157043457,72.58098800992877,5.503,5.696
2022,Mongolia,4993.51487463495,31.6441268920898,72.667,6.211,5.84
2021,Mongolia,4517.61578018785,32.8566627502441,70.975,7.747,5.761
2020,Mongolia,4001.25193077703,32.5999984741211,72.141,6.594,5.677
2019,Mongolia,4347.54610314873,31.90478515625,71.822,9.269,5.45620012283325
2018,Mongolia,4107.64288528468,29.282169342041,71.199,5.377,5.285
2017,Mongolia,3645.96708669551,29.9934101104736,70.237,6.359,5.125
2016,Mongolia,3619.90026383792,29.1731624603271,69.865,7.235,4.955
2015,Mongolia,3838.92126989984,29.1100387573242,69.498,4.861,4.907
2023,Montenegro,12221.4775546967,19.6714334487915,72.58098800992877,14.621,5.707
2022,Montenegro,10093.4387007266,61.090518951416,76.1878048780488,14.851,5.722
2021,Montenegro,9465.96153027794,59.2587928771973,73.8243902439024,16.543,5.547
2020,Montenegro,7677.37132106817,19.5769786834717,75.9317073170732,17.878,5.581
2019,Montenegro,8909.6538759126,19.7658882141113,76.6829268292683,15.128,5.54610013961792
2018,Montenegro,8850.3749248372,21.4508209228516,76.8414634146342,15.19,5.523
2017,Montenegro,7803.35824465203,19.3194942474365,76.4853658536585,16.082,5.347
2016,Montenegro,7033.43962398373,19.2003726959229,76.4414634146341,17.732,5.237
2015,Montenegro,6517.19267514764,16.9737663269043,76.4487804878049,17.555,5.161
2023,Mozambique,622.985619320596,3.0377299785614,72.58098800992877,3.519,5.216
2022,Mozambique,578.251663751351,3.0377299785614,59.625,3.596,4.954
2021,Mozambique,509.907829475551,3.0377299785614,59.325,4.053,5.048
2020,Mozambique,462.433876479921,3.3199999332428,61.172,3.921,4.794
2019,Mozambique,519.09255091362,3.0377299785614,61.166,3.646,4.62360000610352
2018,Mozambique,517.507260258101,3.0377299785614,60.526,3.604,4.466
2017,Mozambique,470.93856305196,1.83000004291534,59.771,3.539,4.417
2016,Mozambique,441.489734819071,3.0377299785614,59.038,3.457,4.55
2023,Myanmar,1233.19666209269,8.387724161148075,72.58098800992877,3.032,4.354
2022,Myanmar,1158.05005034332,8.387724161148075,67.256,3.057,4.372
2021,Myanmar,1242.72134419599,8.387724161148075,65.672,4.34,4.394
2020,Myanmar,1490.21683548367,12.3559694290161,66.797,1.476,4.426
2019,Myanmar,1425.98954211903,9.35000038146973,66.61,0.407,4.30800008773804
2018,Myanmar,1298.21310320785,7.42544794082642,66.465,0.767,4.36
2017,Myanmar,1272.82241830603,6.76923608779907,65.843,1.356,4.308
2016,Myanmar,1229.19713515893,8.387724161148075,65.685,1.058,4.545
2015,Myanmar,1166.73305546288,8.387724161148075,65.561,0.766,4.395
2023,Namibia,4168.28521087347,9.27557563781738,72.58098800992877,19.365,4.832
2022,Namibia,4349.04532248966,9.27557563781738,58.059,19.695,4.631
2021,Namibia,4412.8355693052,9.27557563781738,59.269,20.922,4.459
2020,Namibia,3878.58982993966,9.27557563781738,62.829,21.004,4.574
2019,Namibia,4731.9210318831,9.27557563781738,63.075,19.921,4.57110023498535
2018,Namibia,5308.60813408705,9.27557563781738,62.586,19.877,4.639
2017,Namibia,5143.96072323076,9.27557563781738,62.293,21.733,4.441
2016,Namibia,4395.68776162376,9.27557563781738,61.682,23.352,4.574
2015,Namibia,4774.10650865775,9.27557563781738,60.7,20.808,4.574
2023,Nepal,1377.62603571292,5.81882381439209,72.58098800992877,10.628,5.158
2022,Nepal,1385.91066275016,5.81882381439209,70.484,10.844,5.36
2021,Nepal,1252.75076731986,5.81882381439209,68.45,12.186,5.377
2020,Nepal,1154.21517578318,5.81882381439209,69.246,12.975,5.269
2019,Nepal,1203.14294706401,5.81882381439209,69.558,10.389,5.13719987869263
2018,Nepal,1179.19843190389,5.81882381439209,68.979,10.559,4.913
2017,Nepal,1034.28374906846,5.81882381439209,68.91,10.66,4.88
2016,Nepal,877.256454696737,5.81882381439209,68.776,10.742,4.962
2015,Nepal,875.543635474862,5.81882381439209,67.456,10.644,4.793
2023,Netherlands,64572.0059558854,31.914825439453153,82.0,3.537,7.319
2022,Netherlands,59123.318556487,36.6276969909668,81.7146341463415,3.526,7.403
2021,Netherlands,60141.9880911492,35.5119667053223,81.309756097561,4.209,7.415
2020,Netherlands,53467.9277413737,34.7700004577637,81.3585365853659,3.82,7.464
2019,Netherlands,53554.9007491475,32.7396507263184,82.1121951219512,3.379,7.44890022277832
2018,Netherlands,53955.0770024266,31.0900001525879,81.8121951219512,3.832,7.488
2017,Netherlands,49513.6817346384,30.2854919433594,81.7609756097561,4.837,7.441
2016,Netherlands,46808.5291492503,29.4099998474121,81.5609756097561,6.007,7.377
2015,Netherlands,45793.8135434697,28.8700008392334,81.509756097561,6.872,7.339
2023,New Zealand,48280.8114166238,30.48663330078125,72.58098800992877,3.729,7.029
2022,New Zealand,48216.5095836302,30.48663330078125,82.7609756097561,3.297,7.123
2021,New Zealand,49624.1816729553,30.48663330078125,82.2073170731707,3.776,7.2
2020,New Zealand,41785.6922905898,32.2799987792969,82.2560975609756,4.595,7.277
2019,New Zealand,42747.2099299966,31.6728115081787,82.0560975609756,4.109,7.29960012435913
2018,New Zealand,43228.6976473771,31.2374534606934,81.7073170731707,4.335,7.307
2017,New Zealand,42913.186956185,29.7358131408691,81.8585365853659,4.736,7.324
2016,New Zealand,40070.8956577431,28.1000003814697,81.6585365853659,5.147,7.314
2015,New Zealand,38639.3501941427,25.8600006103516,81.6124390243903,5.415,7.334
2023,Nicaragua,2612.87066241288,20.2939605712891,72.58098800992877,4.716,6.284
2022,Nicaragua,2325.16737851871,20.2939605712891,74.615,4.961,6.259
2021,Nicaragua,2128.60980633198,20.2939605712891,73.837,6.118,6.165
2020,Nicaragua,1931.61515811642,20.2939605712891,71.795,6.201,5.972
2019,Nicaragua,1958.62132892996,20.2939605712891,74.054,5.472,6.13710021972656
2018,Nicaragua,2035.16750115975,20.2939605712891,73.85,5.2,6.105
2017,Nicaragua,2182.61875100395,20.2939605712891,73.554,3.3,6.141
2016,Nicaragua,2131.68828465802,20.2939605712891,73.256,3.9,6.071
2015,Nicaragua,2074.45446460028,20.2939605712891,72.983,4.7,5.992
2023,Niger,642.937917863471,1.11769026517868,72.58098800992877,0.425,4.556
2022,Niger,609.745147574878,1.14498543739319,62.08,0.418,4.501
2021,Niger,608.722439593808,1.11769026517868,61.576,0.78,5.003
2020,Niger,579.512495758236,1.11769026517868,61.451,0.594,5.074
2019,Niger,561.691304349698,1.09039509296417,62.897,0.531,4.90959978103638
2018,Niger,578.568035680892,0.941160023212433,62.454,0.535,4.628
2017,Niger,521.804130023434,1.16503775119781,62.16,0.554,4.166
2016,Niger,502.706475406446,1.11769026517868,61.629,0.548,4.028
2015,Niger,485.662574175279,1.11769026517868,61.083,0.553,3.856
2023,Nigeria,1596.63696129001,6.57126998901367,72.58098800992877,3.074,4.881
2022,Nigeria,2139.37478476974,3.47727274894714,53.633,3.821,4.981
2021,Nigeria,2017.27486481527,10.9653997421265,52.676,5.45,4.552
2020,Nigeria,2019.65706326224,6.57126998901367,52.887,5.742,4.759
2019,Nigeria,2265.15520863056,6.57126998901367,52.91,5.206,4.72410011291504
2018,Nigeria,2057.87944554011,8.14807987213135,52.554,5.067,5.265
2017,Nigeria,1876.34027111773,6.57126998901367,52.305,4.828,5.155
2016,Nigeria,2070.4127339595,5.93782997131348,52.043,4.499,5.074
2015,Nigeria,2585.73360671797,6.57126998901367,51.841,4.135,4.875
2021,Cyprus,33734.29296875,31.7849750518799,81.203,7.513,5.467
2020,Cyprus,28649.015625,29.7999992370605,81.391,7.755,5.536
2019,Cyprus,29703.052734375,28.8715553283691,81.397,7.155,5.53550004959106
2018,Cyprus,29599.986328125,28.5599994659424,81.382,8.504,5.718
2017,Cyprus,26696.990234375,27.1771392822266,81.328,11.155,5.835
2016,Cyprus,24715.154296875,26.6200008392334,81.056,13.006,5.81
2015,Cyprus,23487.228515625,25.5499992370605,80.966,15.026,5.771
2023,North Macedonia,8624.29360948531,21.0402164459229,75.51365853658541,13.174,5.369
2022,North Macedonia,7606.2375253797,19.8216209411621,74.4248780487805,14.476,5.254
2021,North Macedonia,7620.80296977508,19.3952503204346,73.2463414634146,15.801,5.199
2020,North Macedonia,6659.59651070776,21.6800003051758,74.3951219512195,16.575,5.101
2018,North Macedonia,6713.98925398989,21.1261196136475,76.6487804878049,21.208,5.274
2017,North Macedonia,5955.2973863451,17.2211837768555,75.9536585365854,22.857,5.185
2016,North Macedonia,5598.48622617967,17.0363025665283,75.4,24.312,5.175
2015,North Macedonia,5262.68671928674,15.2407369613647,75.4024390243902,26.395,5.121
2023,Norway,87925.0944188399,29.66277694702145,72.58098800992877,3.572,7.302
2022,Norway,108798.451165901,31.1733207702637,82.5609756097561,3.231,7.315
2021,Norway,93072.8925119571,30.4537925720215,83.1634146341463,4.359,7.365
2020,Norway,68340.0181033702,32.1195335388184,83.209756097561,4.424,7.392
2019,Norway,76430.5889473338,29.2900009155273,82.9585365853659,3.684,7.48799991607666
2018,Norway,82792.8427113304,30.0355529785156,82.7585365853659,3.801,7.554
2017,Norway,76131.8384032764,28.0699996948242,82.609756097561,4.164,7.594
2016,Norway,70867.3609970749,27.3299999237061,82.4073170731707,4.68,7.537
2015,Norway,74809.9658049898,26.6499996185303,82.3048780487805,4.296,7.498
2023,Pakistan,1365.27743222493,8.345323085784916,72.58098800992877,5.408,4.657
2022,Pakistan,1538.3228133171,8.345323085784916,66.431,5.485,4.555
2021,Pakistan,1455.31922370186,8.62528419494629,66.098,6.338,4.516
2020,Pakistan,1278.39735206896,8.345323085784916,66.269,6.127,4.934
2019,Pakistan,1390.41690981745,4.15000009536743,66.756,4.83,5.69329977035522
2018,Pakistan,1569.33814626355,3.17000007629395,66.482,4.083,5.653
2017,Pakistan,1519.23459514248,8.64999961853027,66.297,3.215,5.472
2016,Pakistan,1424.69161195897,16.1812782287598,65.88,2.285,5.269
2015,Pakistan,1380.47020838317,8.06536197662354,65.697,3.566,5.132
2023,Panama,18686.4050961265,16.1276836395264,72.58098800992877,6.544,6.358
2022,Panama,17332.4360742988,16.2066173553467,76.826,8.086,6.265
2021,Panama,15509.8069109784,16.2066173553467,76.223,10.177,6.309
2020,Panama,13290.5608347594,16.2066173553467,76.657,14.663,6.18
2019,Panama,16477.9066285687,19.6299991607666,77.81,6.256,6.30480003356934
2018,Panama,16151.3273478476,16.2066173553467,77.863,5.161,6.321
2017,Panama,15694.6297454295,16.2066173553467,77.795,5.338,6.43
2016,Panama,14832.3611608191,16.2066173553467,77.653,4.717,6.452
2015,Panama,14082.6548502728,16.2066173553467,77.468,4.335,6.701
2023,Paraguay,6276.35113919957,13.0200004577637,72.58098800992877,5.794,5.977
2022,Paraguay,6205.62595379319,13.0200004577637,70.475,6.755,5.738
2021,Paraguay,5976.9317978996,13.0200004577637,70.262,7.311,5.578
2020,Paraguay,5365.47220721191,14.1899995803833,73.182,7.548,5.653
2019,Paraguay,5821.18199548637,13.9899997711182,73.621,6.595,5.69210004806519
2018,Paraguay,6258.44991640954,13.0200004577637,73.568,6.217,5.743
2017,Paraguay,6152.26711537703,13.0200004577637,73.644,6.138,5.681
2016,Paraguay,5775.1596339946,12.3500003814697,73.534,5.255,5.493
2015,Paraguay,5879.33792308671,12.8000001907349,73.191,4.556,5.538
2023,Philippines,3804.8725797521,20.3400001525879,72.58098800992877,2.222,6.048
2022,Philippines,3548.06930572116,18.075719833374,72.187,2.598,5.523
2021,Philippines,3484.38593882819,21.7091598510742,69.266,3.398,5.904
2020,Philippines,3227.57910235199,20.3400001525879,72.119,2.522,5.88
2019,Philippines,3400.78949772302,24.4099998474121,71.865,2.237,6.00600004196167
2018,Philippines,3168.51036606257,20.3400001525879,71.689,2.338,5.631
2017,Philippines,3038.12124955619,16.0200004577637,71.516,2.552,5.524
2016,Philippines,2985.19564020101,20.3400001525879,71.387,2.695,5.43
2015,Philippines,2909.85818014474,20.3400001525879,71.268,3.068,5.279
2023,Poland,22056.6661704127,26.8674535751343,78.6,2.743,6.442
2022,Poland,18891.2121169279,28.645357131958,77.3048780487805,2.811,6.26
2021,Poland,18635.5104895754,28.2374706268311,75.5024390243902,3.268,6.123
2020,Poland,15987.5753654045,28.0100002288818,76.5,3.155,6.166
2019,Poland,15874.5220531254,27.2586536407471,77.9048780487805,3.267,6.1862998008728
2018,Poland,15658.2120316794,26.4762535095215,77.6024390243903,3.835,6.182
2017,Poland,13913.3402919927,25.8786201477051,77.7536585365854,4.867,6.123
2016,Poland,12464.0110508476,24.9500007629395,77.8512195121951,6.141,5.973
2015,Poland,12637.5220324406,24.2688179016113,77.4512195121951,7.475,5.835
2023,Portugal,27331.2094945255,23.9583301544189,82.4,6.509,6.03
2022,Portugal,24620.519556875,25.3610610961914,81.5804878048781,6.011,5.968
2021,Portugal,24711.4510062111,25.0265216827393,81.3780487804878,6.577,6.016
2020,Portugal,22299.4044062173,22.5100002288818,80.9756097560976,6.801,5.929
2019,Portugal,23343.3628970034,20.7199993133545,81.6756097560976,6.464,5.9109001159668
2018,Portugal,23541.1401075289,18.6499996185303,81.3243902439024,6.994,5.693
2017,Portugal,21442.3842768879,19.25,81.4243902439025,8.869,5.41
2016,Portugal,19980.2808866516,19.0,81.1243902439025,11.068,5.195
2015,Portugal,19215.7813014347,18.1800003051758,81.1243902439025,12.447,5.123
2015,Puerto Rico,29763.4883013861,14.35043001174925,79.695,12.0,7.039
2018,Qatar,71039.8490579352,19.974573135376,80.898,0.11,6.374
2017,Qatar,63279.8556949332,19.0300006866455,80.717,0.14,6.374
2016,Qatar,61253.6375482797,18.8799991607666,80.433,0.15,6.375
2015,Qatar,68985.2946961507,17.8108100891113,80.064,0.17,6.375
2023,"Korea, Rep.",33121.3712885508,35.6374397277832,72.58098800992877,2.675,6.058
2022,"Korea, Rep.",32394.6833725203,34.5359725952148,82.6804878048781,2.857,5.951
2021,"Korea, Rep.",35125.5224984723,34.2422485351562,83.5268292682927,3.639,5.935
2020,"Korea, Rep.",31721.2989141857,33.8704376220703,83.4268292682927,3.931,5.845
2019,"Korea, Rep.",31902.4169048194,33.6001853942871,83.2268292682927,3.746,5.87239980697632
2018,"Korea, Rep.",33447.1562836166,33.0220794677734,82.6268292682927,3.824,5.895
2017,"Korea, Rep.",31600.7358741365,32.154483795166,82.6268292682927,3.653,5.875
2016,"Korea, Rep.",29280.4403170048,31.7693634033203,82.2756097560976,3.65,5.838
2015,"Korea, Rep.",28737.4391706499,28.6800003051758,82.0243902439024,3.546,5.835
2023,Moldova,6729.41286813969,20.9641456604004,72.58098800992877,1.555,5.816
2022,Moldova,5738.42473515618,20.3899993896484,68.621,0.897,5.819
2021,Moldova,5274.60582195352,20.4300003051758,68.846,0.785,5.857
2020,Moldova,4375.7788930524,20.1900005340576,70.166,1.186,5.766
2019,Moldova,4405.33418162155,20.0499992370605,70.935,1.466,5.60750007629395
2018,Moldova,4156.44981956646,20.1200008392334,70.492,1.196,5.529
2017,Moldova,3453.26727720294,18.9358177185059,70.516,1.586,5.64
2016,Moldova,2847.08794770479,18.8268280029297,69.917,1.557,5.838
2015,Moldova,2749.55137054338,19.3700008392334,69.24,1.742,5.897
2023,Romania,18404.2730871704,14.4367780685425,76.6,5.589,6.491
2022,Romania,15557.8826247584,15.2834615707397,75.3048780487805,5.614,6.589
2021,Romania,14986.7854904274,13.9771289825439,72.809756097561,5.59,6.477
2020,Romania,13082.3006559554,15.137565612793,74.2536585365854,5.035,6.14
2019,Romania,12992.0326104674,14.786021232605,75.6073170731707,3.912,6.12370014190674
2018,Romania,12502.2624061935,14.5098524093628,75.3585365853659,4.187,6.07
2017,Romania,10727.9822007426,14.3637037277222,75.209756097561,4.927,5.945
2016,Romania,9404.54005870715,14.2660112380981,75.209756097561,5.901,5.825
2015,Romania,8977.01748158196,14.0779943466187,74.9121951219512,6.812,5.528
2023,Russian Federation,13817.0458984375,41.2200012207031,72.58098800992877,3.076,5.785
2022,Russian Federation,15445.2421875,41.2200012207031,72.5456097560976,3.867,5.661
2021,Russian Federation,12521.5224609375,41.2200012207031,69.900243902439,4.749,5.459
2020,Russian Federation,10108.3271484375,41.2200012207031,71.3387804878049,5.62,5.477
2019,Russian Federation,11447.701171875,41.2200012207031,73.0839024390244,4.513,5.5460000038147
2018,Russian Federation,11211.8876953125,41.2200012207031,72.6621951219512,4.871,5.648
2017,Russian Federation,10658.9130859375,41.2200012207031,72.4514634146342,5.238,5.81
2016,Russian Federation,8663.158203125,41.2200012207031,71.6512195121951,5.591,5.963
2015,Russian Federation,9277.7138671875,41.2200012207031,71.1834146341463,5.615,5.856
2021,Rwanda,828.833032800998,5.86872100830078,66.072,15.775,3.268
2020,Rwanda,778.701538550324,3.30790996551514,66.774,11.829,3.415
2019,Rwanda,810.051420243718,6.01935720443726,66.437,11.236,3.31229996681213
2018,Rwanda,771.773521962568,4.13000011444092,66.251,10.759,3.334
2017,Rwanda,758.301002985965,5.61589050292969,65.941,11.875,3.408
2016,Rwanda,729.519154199595,4.8729453086853045,65.737,11.801,3.471
2015,Rwanda,733.998585018273,2.20666003227234,65.298,11.838,3.515
2023,Saudi Arabia,32093.9622984711,30.8887481689453,72.58098800992877,4.008,6.594
2022,Saudi Arabia,34454.1957708412,31.3336486816406,77.905,5.589,6.463
2021,Saudi Arabia,28396.0864182336,31.1062126159668,76.936,6.621,6.523
2020,Saudi Arabia,23271.4037647084,31.0499992370605,76.239,7.66,6.494
2019,Saudi Arabia,27892.8421521179,31.0499992370605,77.304,5.636,6.4064998626709
2018,Saudi Arabia,28036.0264674095,31.0499992370605,77.212,6.029,6.375
2017,Saudi Arabia,23081.2045336558,25.9799995422363,77.16,5.89,6.371
2016,Saudi Arabia,21515.6600083775,31.0499992370605,77.064,5.6,6.344
2015,Saudi Arabia,22453.571552265,31.0499992370605,76.918,5.6,6.379
2023,Senegal,1706.44218024762,3.3933050632476798,72.58098800992877,2.8,4.969
2022,Senegal,1564.74522071584,4.90400886535645,67.913,2.837,4.855
2021,Senegal,1598.10676952274,3.3933050632476798,67.093,3.44,5.046
2020,Senegal,1461.08720350553,3.3933050632476798,68.006,3.437,5.132
2019,Senegal,1431.18128932159,3.64053988456726,68.526,2.863,4.98080015182495
2018,Senegal,1452.55612562445,3.16594004631042,68.097,3.455,4.681
2017,Senegal,1356.80518449031,2.75999999046326,67.75,4.078,4.631
2016,Senegal,1266.43957151587,3.62067008018494,67.497,4.455,4.535
2015,Senegal,1218.00613555438,2.51695990562439,66.879,6.757,4.219
2023,Serbia,12281.5058488303,18.6692008972168,72.58098800992877,8.268,6.411
2022,Serbia,10022.9688543402,17.0843830108643,75.4821951219512,8.439,6.144
2021,Serbia,9680.52798074468,16.9075469970703,72.780487804878,9.843,6.178
2020,Serbia,8098.70955668849,16.2851524353027,74.4780487804878,9.011,6.078
2019,Serbia,7755.632986437,15.5200004577637,75.9365853658537,10.395,5.77820014953613
2018,Serbia,7559.86165747394,15.4879369735718,75.890243902439,12.733,5.603
2017,Serbia,6548.03653824187,14.8999996185303,75.5390243902439,13.477,5.398
2016,Serbia,5982.37030126471,14.5100002288818,75.6878048780488,15.257,5.395
2015,Serbia,5820.3215576888,13.5799999237061,75.2878048780488,17.66,5.177
2023,Sierra Leone,757.85833603088,1.95823001861572,72.58098800992877,3.153,3.245
2022,Sierra Leone,860.130884035452,1.95823001861572,60.411,3.175,3.138
2021,Sierra Leone,885.184270659578,1.95823001861572,60.062,3.556,3.574
2020,Sierra Leone,845.313836261458,1.95823001861572,59.763,3.508,3.849
2019,Sierra Leone,843.71251730417,1.95823001861572,60.255,3.203,3.92639994621277
2018,Sierra Leone,845.914540460932,1.90912628173828,59.796,3.192,4.374
2017,Sierra Leone,788.486867334833,2.14157009124756,58.652,3.834,4.571
2016,Sierra Leone,838.631615328371,1.95823001861572,58.404,4.294,4.709
2015,Sierra Leone,945.148168480629,1.95823001861572,57.189,4.606,4.635
2023,Singapore,84734.2559206054,31.984999656677253,72.58098800992877,3.444,6.523
2022,Singapore,88428.7024226232,36.189998626709,82.8951219512195,3.591,6.587
2021,Singapore,79601.4129622433,36.060001373291,83.0926829268293,4.64,6.48
2020,Singapore,61466.803676358,32.9799995422363,83.5439024390244,4.1,6.377
2019,Singapore,66081.7199235165,32.3699989318848,83.5951219512195,3.1,6.37709999084473
2018,Singapore,66840.6373389791,31.6000003814697,83.2975609756098,3.613,6.262
2017,Singapore,61162.0973932771,30.7099990844727,83.0951219512195,4.2,6.343
2016,Singapore,56899.9181805173,29.1299991607666,82.8463414634146,4.08,6.572
2015,Singapore,55645.6068614606,28.2099990844727,82.7439024390244,3.79,6.739
2023,Slovak Republic,24491.3771867262,22.375,78.1,5.84,6.257
2022,Slovak Republic,21342.7666714692,25.8375110626221,77.0658536585366,6.143,6.469
2021,Slovak Republic,22138.1949833348,24.5144329071045,74.6146341463415,6.894,6.391
2020,Slovak Republic,19735.4858280801,23.6204929351807,76.8658536585366,6.719,6.331
2019,Slovak Republic,19406.0589683582,22.8600006103516,77.6658536585366,5.761,6.28060007095337
2018,Slovak Republic,19573.3717031314,21.8899993896484,77.2658536585366,6.544,6.198
2017,Slovak Republic,17645.5298716761,20.6800003051758,77.1658536585366,8.142,6.173
2016,Slovak Republic,16636.0769133073,19.6399993896484,77.1658536585366,9.679,6.098
2015,Slovak Republic,16442.0760860018,18.9200000762939,76.5634146341463,11.492,6.078
2023,Slovenia,32610.110922729,21.0950002670288,82.0,3.652,6.743
2022,Slovenia,28373.8382265999,26.0893592834473,81.2829268292683,4.011,6.65
2021,Slovenia,29187.369382785,26.5943374633789,80.6756097560976,4.744,6.63
2020,Slovenia,25392.0651093612,23.6385955810547,80.5317073170732,4.971,6.461
2019,Slovenia,25814.1687167572,21.5100002288818,81.5292682926829,4.446,6.36339998245239
2018,Slovenia,25888.0481065655,20.6114616394043,81.3780487804878,5.108,6.118
2017,Slovenia,23303.077705959,20.6800003051758,81.0292682926829,6.564,5.948
2016,Slovenia,21447.8377796036,19.6399993896484,81.1756097560976,8.0,5.758
2015,Slovenia,20697.2748530619,18.8099994659424,80.7756097560976,8.962,5.768
2018,Somalia,509.525802439801,14.35043001174925,56.375,18.738,4.668
2017,Somalia,510.939952988052,14.35043001174925,55.654,18.523,4.982
2016,Somalia,460.928491979039,14.35043001174925,55.044,18.578,5.151
2015,Somalia,445.583078625015,14.35043001174925,54.857,18.597,5.44
2023,South Africa,6022.5425418935,12.2000169754028,72.58098800992877,32.098,5.422
2022,South Africa,6523.41097815853,11.4343910217285,61.48,33.268,5.275
2021,South Africa,6843.39941886204,12.960000038147,62.341,34.007,5.194
2020,South Africa,5580.60383075189,7.68192005157471,65.252,29.217,4.956
2019,South Africa,6533.71121032856,8.02000045776367,66.175,28.468,4.81409978866577
2018,South Africa,6914.1780318076,11.1089563369751,65.674,26.906,4.722
2017,South Africa,6618.33508255701,8.25,65.402,27.035,4.724
2016,South Africa,5651.20585165749,8.25026321411133,64.747,26.536,4.829
2015,South Africa,6112.27382485974,6.07000017166138,63.95,25.149,4.459
2023,Spain,33509.0127982139,22.480136871337898,84.0,12.179,6.421
2022,Spain,30287.3657583614,24.706615447998,83.0829268292683,12.917,6.436
2021,Spain,30817.6828559001,24.6002025604248,83.2292682926829,14.781,6.476
2020,Spain,27230.3599933583,23.5799999237061,82.3317073170732,15.532,6.491
2019,Spain,29776.2011500384,23.0202732086182,83.8317073170732,14.104,6.40089988708496
2018,Spain,30592.1264795541,21.9400005340576,83.4317073170732,15.255,6.354
2017,Spain,28367.9392609439,21.4282608032227,83.2829268292683,17.224,6.31
2016,Spain,26740.6851818829,20.9400005340576,83.3292682926829,19.635,6.403
2015,Spain,25969.8383138327,20.4723052978516,82.8317073170732,22.057,6.361
2023,Sri Lanka,3827.96495637489,0.7515000700950625,72.58098800992877,5.997,3.898
2022,Sri Lanka,3342.71989646203,0.911603033542633,76.61,4.528,4.442
2021,Sri Lanka,3999.33764677637,0.75661712884903,76.399,4.981,4.362
2020,Sri Lanka,3846.17449566736,0.692696988582611,76.393,5.364,4.325
2019,Sri Lanka,4082.69404871533,0.746383011341095,76.008,4.67,4.3270001411438
2018,Sri Lanka,4360.58473469252,0.684106409549713,75.748,4.318,4.366
2017,Sri Lanka,4401.05567045499,0.665928065776825,75.403,4.046,4.471
2016,Sri Lanka,4149.76105454457,0.797130823135376,75.331,4.242,4.44
2015,Sri Lanka,4060.13139670248,0.851821422576904,74.927,4.519,4.415
2017,Sudan,966.505676269531,14.35043001174925,65.445,12.953,4.139
2016,Sudan,1033.21594238281,14.35043001174925,64.78,13.606,4.139
2015,Sudan,1292.37963867188,14.35043001174925,64.659,14.347,4.139
2015,Suriname,8813.61705392067,14.35043001174925,70.8,7.22,6.269
2020,Eswatini,3442.3216527415,16.370471477508552,59.692,32.944,4.308
2019,Eswatini,3894.32951592818,16.370471477508552,60.549,28.138,4.30810022354126
2018,Eswatini,3986.10557163026,16.370471477508552,59.411,26.369,4.212
2023,Sweden,55516.836477474,28.036853790283253,83.4,7.611,7.344
2022,Sweden,55296.9371472535,33.6940689086914,83.109756097561,7.392,7.395
2021,Sweden,61174.9680215622,32.6667137145996,83.0560975609756,8.722,7.384
2020,Sweden,52653.7565934247,32.5396308898926,82.3560975609756,8.291,7.363
2019,Sweden,51773.0464558993,25.0799999237061,83.109756097561,6.833,7.35349988937378
2018,Sweden,54181.9069780904,30.9937076568604,82.5585365853659,6.365,7.343
2017,Sweden,53300.8587281785,23.9400005340576,82.409756097561,6.718,7.314
2016,Sweden,51820.3972482676,23.4799995422363,82.3073170731707,6.99,7.284
2015,Sweden,51197.9529341175,23.0,82.2048780487805,7.432,7.291
2023,Switzerland,99564.710026145,41.2647743225098,84.2,4.043,7.06
